Key	en	Status	ja
PFR_ORDER_REVIEW_TOOL_TIP	This amount is the retail value plus tax. The deductible will be charged to the wireless account	Uploaded	この金額は小売価格に消費税を加えた金額です。控除額はワイヤレス アカウントに請求されます
PFR_PAYMENT_METHOD_CHECK	Be advised: After the claim is complete, customer will receive their check in 3-5 days.	Uploaded	ご注意ください: 請求完了後、お客様は 3 ～ 5 日以内に小切手を受け取ります。
REIMBURSABLE_AMT_MSG	Deductible paid for previous claim is included in the replacement amount.	Uploaded	以前の請求に対して支払われた免責金額は交換金額に含まれます。
REIMB_METHODS_CHANGED_MSG	The digital (online) reimbursement option is no longer available for this claim. The reimbursement method has been updated to check and should arrive in 3-5 business days.	Uploaded	この請求では、デジタル (オンライン) 払い戻しオプションは利用できなくなりました。払い戻し方法が更新されましたので、3 ～ 5 営業日以内に到着する予定です。
CHECK_FIND_MY_STATUS	Check Find my Status	Uploaded	「ステータスを探す」にチェックを入れます
OPEN_VIRTUAL_DEVICE	Open Virtual Device	Uploaded	仮想デバイスを開く
SERIAL_NUMBER_INFORMATION	Serial Number Information	Uploaded	シリアル番号情報
REIMBURSEMENT_ADDRESS	Reimbursement Address	Uploaded	払い戻し住所
MAX_CLAIM_INLINE_TELUS_MSG	This will be the maximum number of claims allowed within coverage of the current certificate. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	これは、現在の証明書の範囲内で許可されるクレームの最大数になります。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_CLAIM_INLINE_ASURIONMOBILITY_MSG	Our records indicate that this will be your 3rd completed claim within a 12-month period. Your coverage will be removed from your account after the completion of this claim. You will receive a letter with information regarding the cancellation. Would you like to continue with your claim?	Uploaded	当社の記録によると、これは 12 か月以内に完了した請求が 3 回目となることがわかります。この請求が完了すると、補償はアカウントから削除されます。キャンセルに関する情報が記載された手紙が届きます。主張を続けますか?
MAX_CLAIM_INLINE_BELLMOBILITY_MSG	This will be the maximum number of claims allowed within coverage of the current certificate. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	これは、現在の証明書の範囲内で許可されるクレームの最大数になります。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_CLAIM_INLINE_VIRGINPLUS_MSG	This will be the maximum number of claims allowed within coverage of the current certificate. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	これは、現在の証明書の範囲内で許可されるクレームの最大数になります。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_CLAIM_INLINE_CLAROBRAZILPREPAID_MSG	This will be the maximum number of claims allowed within coverage of the current certificate. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	これは、現在の証明書の範囲内で許可されるクレームの最大数になります。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_CLAIM_INLINE_KOODO_MSG	This will be the maximum number of claims allowed within coverage of the current certificate. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	これは、現在の証明書の範囲内で許可されるクレームの最大数になります。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_CLAIM_INLINE_USCELLULAR_MSG	This will be 3 claims in the past 12 months for this customer. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	この顧客の場合、過去 12 か月間で 3 件の請求が行われることになります。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_CLAIM_INLINE_ATT_MSG	We’d like to have you as a customer again in the future. I’ll check for other device protection plan options at the end of your claim.	Uploaded	将来的にはまたお客様としてご利用いただきたいと思っております。請求の最後に、他のデバイス保護プランのオプションを確認します。
MAX_THIRD_CLAIM_CLR_MSG	This will be 3 claims within 12 Months of the current Insurance policy. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	現在の保険契約から 12 か月以内に 3 件の請求が行われます。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_CLAIM_CLR_MSG	This will be 2 claims within coverage of the current certificate. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	これは、現在の証明書の範囲内の 2 つの請求になります。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_SECOND_CLAIM_CLR_MSG	This will be 2 claims within 12 Months of the current Insurance policy. The customer’s insurance will be cancelled once this claim is fulfilled. Does the customer wish to continue with this claim?	Uploaded	現在の保険契約から 12 か月以内に 2 件の請求が行われます。この請求が履行されると、顧客の保険はキャンセルされます。お客様はこの請求を継続することを希望していますか?
MAX_CLAIM_INLINE_MSG	We would like to have you as a customer again in the future. I will check for other options at the end of your claim.	Uploaded	将来的にはまたお客様としてご利用いただきたいと思っております。請求の最後に他のオプションがないか確認させていただきます。
MAX_CLAIM_OPTION_QUESTION	Customer Wants To Continue With The Claim?	Uploaded	お客様は請求の続行を希望していますか?
SHIP_TO_STORE	Ship to Store	Uploaded	ストアに発送
IS_FIND_MY_OFF	Is Find my off?	Uploaded	「私を探す」はオフですか?
IS_FIND_MY_OFF_REQUIRED	Is Find my off? is required	Uploaded	「私を探す」はオフですか?が必要です
SERVICE_ERROR	A system error occurred while processing your request. Please click on Actions and select Incident Path Determination to resume the claim.  If the problem persists, complete the claim using ePaper.	Uploaded	リクエストの処理中にシステム エラーが発生しました。請求を再開するには、「アクション」をクリックし、「インシデント経路の決定」を選択してください。問題が解決しない場合は、電子ペーパーを使用して請求を完了してください。
NO_STORE_SELECTED_ERROR	Please select a store from the available list to continue	Uploaded	続行するには、利用可能なリストからストアを選択してください
REIMBURSEMENT_METHOD_INSTRUCTIONS_CHECK	Customer will receive a check within 10 business days	Uploaded	顧客は 10 営業日以内に小切手を受け取ります
REIMBURSEMENT_METHOD_INSTRUCTIONS_DIGITAL	Customer will receive  an email within 24 to 72 hours with a link to Hyperwallet	Uploaded	24 ～ 72 時間以内に、Hyperwallet へのリンクが記載された電子メールがお客様に届きます。
ORDER_REVIEW	Order Review	Uploaded	注文レビュー
CANCEL	Cancel	Uploaded	キャンセル
CUSTOMER_DETAILS	Customer Details	Uploaded	お客様情報
FULL_NAME	Full Name	Uploaded	フルネーム
CLAIM_DETAILS	Claim Details	Uploaded	請求の詳細
UPDATED_DATE	Updated Date	Uploaded	更新日
AGREEMENT_DETAILS	Agreement Details	Uploaded	契約内容
ENROLLMENT_DATE	Enrollment Date	Uploaded	登録日
MAKE_AND_MODEL	Make & Model	Uploaded	メーカーとモデル
REGION	Region	Uploaded	地域
CLIENT_CHANNEL	Client Channel	Uploaded	クライアントチャネル
